141733920921,NAMESPACE_BLOCK,"namespace {
    struct DuplMemberInfo {
        DuplMemberInfo(const Variable* cv, const Variable* pcv, const Type::BaseInfo* pc) : classVar(cv), parentClassVar(pcv), parentClass(pc) {}
        const Variable* classVar;
        const Variable* parentClassVar;
        const Type::BaseInfo* parentClass;
    };
    struct DuplMemberFuncInfo {
        DuplMemberFuncInfo(const Function* cf, const Function* pcf, const Type::BaseInfo* pc) : classFunc(cf), parentClassFunc(pcf), parentClass(pc) {}
        const Function* classFunc;
        const Function* parentClassFunc;
        const Type::BaseInfo* parentClass;
    };
}",1,lib/checkclass.cpp,<namespace>57,3010,<namespace>57,,,99
141733920922,NAMESPACE_BLOCK,"namespace
#endif
{
    /* multifile checking; one definition rule violations */
    class MyFileInfo : public Check::FileInfo {
    public:
        using Check::FileInfo::FileInfo;
        struct NameLoc {
            std::string className;
            std::string fileName;
            int lineNumber;
            int column;
            std::size_t hash;

            bool isSameLocation(const NameLoc& other) const {
                return fileName == other.fileName &&
                       lineNumber == other.lineNumber &&
                       column == other.column;
            }
        };
        std::vector<NameLoc> classDefinitions;

        /** Convert data into xml string */
        std::string toString() const override
        {
            std::string ret;
            for (const NameLoc &nameLoc: classDefinitions) {
                ret += ""<class name=\\"""" + ErrorLogger::toxml(nameLoc.className) +
                       ""\\"" file=\\"""" + ErrorLogger::toxml(nameLoc.fileName) ...",1,lib/checkclass.cpp,<namespace>80,3564,<namespace>80,,,122
141733920923,NAMESPACE_BLOCK,<empty>,,lib/checkclass.h,lib/checkclass.h:<global>,,<global>,,,1
141733920924,NAMESPACE_BLOCK,<empty>,,lib/checkcondition.cpp,lib/checkcondition.cpp:<global>,,<global>,,,1
141733920925,NAMESPACE_BLOCK,"namespace {
    CheckCondition instance;
}",1,lib/checkcondition.cpp,<namespace>0,56,<namespace>0,,,9
141733920926,NAMESPACE_BLOCK,<empty>,,lib/checkcondition.h,lib/checkcondition.h:<global>,,<global>,,,1
141733920927,NAMESPACE_BLOCK,<empty>,,lib/checkers.cpp,lib/checkers.cpp:<global>,,<global>,,,1
141733920928,NAMESPACE_BLOCK,"namespace checkers {
    const std::map<std::string, std::string> allCheckers{
        {""CheckBool::checkIncrementBoolean"",""style""},
        {""CheckBool::checkBitwiseOnBoolean"",""style,inconclusive""},
        {""CheckBool::checkComparisonOfBoolWithInt"",""warning,c++""},
        {""CheckBool::checkComparisonOfFuncReturningBool"",""style,c++""},
        {""CheckBool::checkComparisonOfBoolWithBool"",""style,c++""},
        {""CheckBool::checkAssignBoolToPointer"",""""},
        {""CheckBool::checkComparisonOfBoolExpressionWithInt"",""warning""},
        {""CheckBool::pointerArithBool"",""""},
        {""CheckBool::checkAssignBoolToFloat"",""style,c++""},
        {""CheckBool::returnValueOfFunctionReturningBool"",""style""},
        {""CheckPostfixOperator::postfixOperator"",""performance""},
        {""CheckSizeof::checkSizeofForNumericParameter"",""warning""},
        {""CheckSizeof::checkSizeofForArrayParameter"",""warning""},
        {""CheckSizeof::checkSizeofForPointerSize"",""warning""},
        {""CheckSizeof::sizeofsizeof"",""w...",1,lib/checkers.cpp,checkers,24,checkers,,,1
141733920929,NAMESPACE_BLOCK,<empty>,,lib/checkers.h,lib/checkers.h:<global>,,<global>,,,1
141733920930,NAMESPACE_BLOCK,<empty>,,lib/checkersidmapping.cpp,lib/checkersidmapping.cpp:<global>,,<global>,,,1
141733920931,NAMESPACE_BLOCK,<empty>,,lib/checkersreport.cpp,lib/checkersreport.cpp:<global>,,<global>,,,1
141733920932,NAMESPACE_BLOCK,<empty>,,lib/checkersreport.h,lib/checkersreport.h:<global>,,<global>,,,1
141733920933,NAMESPACE_BLOCK,<empty>,,lib/checkexceptionsafety.cpp,lib/checkexceptionsafety.cpp:<global>,,<global>,,,1
141733920934,NAMESPACE_BLOCK,"namespace {
    CheckExceptionSafety instance;
}",1,lib/checkexceptionsafety.cpp,<namespace>0,38,<namespace>0,,,1
141733920935,NAMESPACE_BLOCK,<empty>,,lib/checkexceptionsafety.h,lib/checkexceptionsafety.h:<global>,,<global>,,,1
141733920936,NAMESPACE_BLOCK,<empty>,,lib/checkfunctions.cpp,lib/checkfunctions.cpp:<global>,,<global>,,,1
141733920937,NAMESPACE_BLOCK,"namespace {
    CheckFunctions instance;
}",1,lib/checkfunctions.cpp,<namespace>0,49,<namespace>0,,,1
141733920938,NAMESPACE_BLOCK,<empty>,,lib/checkfunctions.h,lib/checkfunctions.h:<global>,,<global>,,,1
141733920939,NAMESPACE_BLOCK,<empty>,,lib/checkinternal.cpp,lib/checkinternal.cpp:<global>,,<global>,,,1
141733920940,NAMESPACE_BLOCK,"namespace {
    CheckInternal instance;
}",1,lib/checkinternal.cpp,<namespace>0,36,<namespace>0,,,1
141733920941,NAMESPACE_BLOCK,"namespace {
    const std::set<std::string> knownPatterns = {
        ""%any%""
        , ""%assign%""
        , ""%bool%""
        , ""%char%""
        , ""%comp%""
        , ""%num%""
        , ""%op%""
        , ""%cop%""
        , ""%or%""
        , ""%oror%""
        , ""%str%""
        , ""%type%""
        , ""%name%""
        , ""%var%""
        , ""%varid%""
    };
}",1,lib/checkinternal.cpp,<namespace>1,196,<namespace>1,,,6
141733920942,NAMESPACE_BLOCK,<empty>,,lib/checkinternal.h,lib/checkinternal.h:<global>,,<global>,,,1
141733920943,NAMESPACE_BLOCK,<empty>,,lib/checkio.cpp,lib/checkio.cpp:<global>,,<global>,,,1
141733920944,NAMESPACE_BLOCK,"namespace {
    CheckIO instance;
}",1,lib/checkio.cpp,<namespace>0,49,<namespace>0,,,1
141733920945,NAMESPACE_BLOCK,"namespace {
    struct Filepointer {
        OpenMode mode;
        nonneg int mode_indent{};
        enum class Operation : std::uint8_t {NONE, UNIMPORTANT, READ, WRITE, POSITIONING, OPEN, CLOSE, UNKNOWN_OP} lastOperation = Operation::NONE;
        nonneg int op_indent{};
        enum class AppendMode : std::uint8_t { UNKNOWN_AM, APPEND, APPEND_EX };
        AppendMode append_mode = AppendMode::UNKNOWN_AM;
        std::string filename;
        explicit Filepointer(OpenMode mode_ = OpenMode::UNKNOWN_OM)
            : mode(mode_) {}
    };

    const std::unordered_set<std::string> whitelist = { ""clearerr"", ""feof"", ""ferror"", ""fgetpos"", ""ftell"", ""setbuf"", ""setvbuf"", ""ungetc"", ""ungetwc"" };
}",1,lib/checkio.cpp,<namespace>2,111,<namespace>2,,,22
141733920946,NAMESPACE_BLOCK,"namespace {
    const std::set<std::string> stl_vector = { ""array"", ""vector"" };
    const std::set<std::string> stl_string = { ""string"", ""u16string"", ""u32string"", ""wstring"" };
}",1,lib/checkio.cpp,<namespace>12,1569,<namespace>12,,,39
141733920947,NAMESPACE_BLOCK,<empty>,,lib/checkio.h,lib/checkio.h:<global>,,<global>,,,1
141733920948,NAMESPACE_BLOCK,<empty>,,lib/checkleakautovar.cpp,lib/checkleakautovar.cpp:<global>,,<global>,,,1
141733920949,NAMESPACE_BLOCK,"namespace {
    CheckLeakAutoVar instance;
}",1,lib/checkleakautovar.cpp,<namespace>0,48,<namespace>0,,,1
141733920950,NAMESPACE_BLOCK,<empty>,,lib/checkleakautovar.h,lib/checkleakautovar.h:<global>,,<global>,,,1
141733920951,NAMESPACE_BLOCK,<empty>,,lib/checkmemoryleak.cpp,lib/checkmemoryleak.cpp:<global>,,<global>,,,1
141733920952,NAMESPACE_BLOCK,"namespace {
    CheckMemoryLeakInFunction instance1;
    CheckMemoryLeakInClass instance2;
    CheckMemoryLeakStructMember instance3;
    CheckMemoryLeakNoVar instance4;
}",1,lib/checkmemoryleak.cpp,<namespace>0,40,<namespace>0,,,1
141733920953,NAMESPACE_BLOCK,<empty>,,lib/checkmemoryleak.h,lib/checkmemoryleak.h:<global>,,<global>,,,1
141733920954,NAMESPACE_BLOCK,<empty>,,lib/checknullpointer.cpp,lib/checknullpointer.cpp:<global>,,<global>,,,1
141733920955,NAMESPACE_BLOCK,"namespace {
    CheckNullPointer instance;
}",1,lib/checknullpointer.cpp,<namespace>0,50,<namespace>0,,,5
141733920956,NAMESPACE_BLOCK,"namespace {
    const std::set<std::string> stl_stream = {
        ""fstream"", ""ifstream"", ""iostream"", ""istream"",
        ""istringstream"", ""ofstream"", ""ostream"", ""ostringstream"",
        ""stringstream"", ""wistringstream"", ""wostringstream"", ""wstringstream""
    };
}",1,lib/checknullpointer.cpp,<namespace>1,133,<namespace>1,,,8
141733920957,NAMESPACE_BLOCK,"namespace {
    const std::set<std::string> stl_istream = {
        ""fstream"", ""ifstream"", ""iostream"", ""istream"",
        ""istringstream"", ""stringstream"", ""wistringstream"", ""wstringstream""
    };
}",1,lib/checknullpointer.cpp,<namespace>4,335,<namespace>4,,,14
141733920958,NAMESPACE_BLOCK,"namespace
#endif
{
    /* data for multifile checking */
    class MyFileInfo : public Check::FileInfo {
    public:
        using Check::FileInfo::FileInfo;
        /** function arguments that are dereferenced without checking if they are null */
        std::list<CTU::FileInfo::UnsafeUsage> unsafeUsage;

        /** Convert data into xml string */
        std::string toString() const override
        {
            return CTU::toString(unsafeUsage);
        }
    };
}",1,lib/checknullpointer.cpp,<namespace>8,605,<namespace>8,,,24
141733920959,NAMESPACE_BLOCK,<empty>,,lib/checknullpointer.h,lib/checknullpointer.h:<global>,,<global>,,,1
141733920960,NAMESPACE_BLOCK,<empty>,,lib/checkother.cpp,lib/checkother.cpp:<global>,,<global>,,,1
141733920961,NAMESPACE_BLOCK,"namespace {
    CheckOther instance;
}",1,lib/checkother.cpp,<namespace>0,51,<namespace>0,,,1
141733920962,NAMESPACE_BLOCK,"namespace {
    struct CompareVariables {
        bool operator()(const Variable* a, const Variable* b) const {
            const int fileA = a->nameToken()->fileIndex();
            const int fileB = b->nameToken()->fileIndex();
            if (fileA != fileB)
                return fileA < fileB;
            const int lineA = a->nameToken()->linenr();
            const int lineB = b->nameToken()->linenr();
            if (lineA != lineB)
                return lineA < lineB;
            const int columnA = a->nameToken()->column();
            const int columnB = b->nameToken()->column();
            return columnA < columnB;
        }
    };
}",1,lib/checkother.cpp,<namespace>16,1677,<namespace>16,,,83
141733920963,NAMESPACE_BLOCK,"namespace {
    bool notconst(const Function* func)
    {
        return !func->isConst();
    }

    void getConstFunctions(const SymbolDatabase *symbolDatabase, std::list<const Function*> &constFunctions)
    {
        for (const Scope &scope : symbolDatabase->scopeList) {
            // only add const functions that do not have a non-const overloaded version
            // since it is pretty much impossible to tell which is being called.
            using StringFunctionMap = std::map<std::string, std::list<const Function*>>;
            StringFunctionMap functionsByName;
            for (const Function &func : scope.functionList) {
                functionsByName[func.tokenDef->str()].push_back(&func);
            }
            for (std::pair<const std::string, std::list<const Function*>>& it : functionsByName) {
                const auto nc = std::find_if(it.second.cbegin(), it.second.cend(), notconst);
                if (nc == it.second.cend()) {
                    // ok to ...",1,lib/checkother.cpp,<namespace>22,2603,<namespace>22,,,110
141733920964,NAMESPACE_BLOCK,<empty>,,lib/checkother.h,lib/checkother.h:<global>,,<global>,,,1
141733920965,NAMESPACE_BLOCK,<empty>,,lib/checkpostfixoperator.cpp,lib/checkpostfixoperator.cpp:<global>,,<global>,,,1
141733920966,NAMESPACE_BLOCK,"namespace {
    CheckPostfixOperator instance;
}",1,lib/checkpostfixoperator.cpp,<namespace>0,38,<namespace>0,,,1
141733920967,NAMESPACE_BLOCK,<empty>,,lib/checkpostfixoperator.h,lib/checkpostfixoperator.h:<global>,,<global>,,,1
141733920968,NAMESPACE_BLOCK,<empty>,,lib/checksizeof.cpp,lib/checksizeof.cpp:<global>,,<global>,,,1
141733920969,NAMESPACE_BLOCK,"namespace {
    CheckSizeof instance;
}",1,lib/checksizeof.cpp,<namespace>0,38,<namespace>0,,,1
141733920970,NAMESPACE_BLOCK,<empty>,,lib/checksizeof.h,lib/checksizeof.h:<global>,,<global>,,,1
141733920971,NAMESPACE_BLOCK,<empty>,,lib/checkstl.cpp,lib/checkstl.cpp:<global>,,<global>,,,1
141733920972,NAMESPACE_BLOCK,"namespace {
    CheckStl instance;
}",1,lib/checkstl.cpp,<namespace>0,50,<namespace>0,,,1
141733920973,NAMESPACE_BLOCK,"namespace {
    struct ArgIteratorInfo {
        const Token* tok;
        const Library::ArgumentChecks::IteratorInfo* info;
    };
}",1,lib/checkstl.cpp,<namespace>7,816,<namespace>7,,,58
141733920974,NAMESPACE_BLOCK,"namespace {
    struct InvalidContainerAnalyzer {
        struct Info {
            struct Reference {
                const Token* tok;
                ErrorPath errorPath;
                const Token* ftok;
            };
            std::unordered_map<int, Reference> expressions;

            void add(const std::vector<Reference>& refs) {
                for (const Reference& r : refs) {
                    add(r);
                }
            }
            void add(const Reference& r) {
                if (!r.tok)
                    return;
                expressions.emplace(r.tok->exprId(), r);
            }

            std::vector<Reference> invalidTokens() const {
                std::vector<Reference> result;
                std::transform(expressions.cbegin(), expressions.cend(), std::back_inserter(result), SelectMapValues{});
                return result;
            }
        };
        std::unordered_map<const Function*, Info> invalidMethods;

        std::vector<In...",1,lib/checkstl.cpp,<namespace>14,975,<namespace>14,,,62
141733920975,NAMESPACE_BLOCK,"namespace {
    const std::set<std::string> stl_string_stream = {
        ""istringstream"", ""ostringstream"", ""stringstream"", ""wstringstream""
    };
}",1,lib/checkstl.cpp,<namespace>32,1967,<namespace>32,,,94
141733920976,NAMESPACE_BLOCK,"namespace {
    const std::set<std::string> stl_containers_with_empty_and_clear = {
        ""deque"",  ""forward_list"",  ""list"",
        ""map"",  ""multimap"",  ""multiset"",  ""set"",  ""string"",
        ""unordered_map"",  ""unordered_multimap"",  ""unordered_multiset"",
        ""unordered_set"",  ""vector"",  ""wstring""
    };

}",1,lib/checkstl.cpp,<namespace>37,2233,<namespace>37,,,104
141733920977,NAMESPACE_BLOCK,"namespace {
    struct LoopAnalyzer {
        const Token* bodyTok = nullptr;
        const Token* loopVar = nullptr;
        const Settings* settings = nullptr;
        std::set<nonneg int> varsChanged;

        explicit LoopAnalyzer(const Token* tok, const Settings* psettings)
            : bodyTok(tok->linkAt(1)->next()), settings(psettings)
        {
            const Token* splitTok = tok->next()->astOperand2();
            if (Token::simpleMatch(splitTok, "":"") && splitTok->previous()->varId() != 0) {
                loopVar = splitTok->previous();
            }
            if (valid()) {
                findChangedVariables();
            }
        }
        bool isLoopVarChanged() const {
            return varsChanged.count(loopVar->varId()) > 0;
        }

        bool isModified(const Token* tok) const
        {
            if (tok->variable() && tok->variable()->isConst())
                return false;
            int n = 1 + (astIsPointer(tok) ? 1 : 0);
            for (...",1,lib/checkstl.cpp,<namespace>42,2820,<namespace>42,,,131
141733920978,NAMESPACE_BLOCK,<empty>,,lib/checkstl.h,lib/checkstl.h:<global>,,<global>,,,1
141733920979,NAMESPACE_BLOCK,<empty>,,lib/checkstring.cpp,lib/checkstring.cpp:<global>,,<global>,,,1
141733920980,NAMESPACE_BLOCK,"namespace {
    CheckString instance;
}",1,lib/checkstring.cpp,<namespace>0,40,<namespace>0,,,1
141733920981,NAMESPACE_BLOCK,<empty>,,lib/checkstring.h,lib/checkstring.h:<global>,,<global>,,,1
141733920982,NAMESPACE_BLOCK,<empty>,,lib/checktype.cpp,lib/checktype.cpp:<global>,,<global>,,,1
141733920983,NAMESPACE_BLOCK,"namespace {
    CheckType instance;
}",1,lib/checktype.cpp,<namespace>0,48,<namespace>0,,,1
141733920984,NAMESPACE_BLOCK,<empty>,,lib/checktype.h,lib/checktype.h:<global>,,<global>,,,1
141733920985,NAMESPACE_BLOCK,<empty>,,lib/checkuninitvar.cpp,lib/checkuninitvar.cpp:<global>,,<global>,,,1
141733920986,NAMESPACE_BLOCK,"namespace {
    CheckUninitVar instance;
}",1,lib/checkuninitvar.cpp,<namespace>0,53,<namespace>0,,,3
141733920987,NAMESPACE_BLOCK,"namespace
#endif
{
    /* data for multifile checking */
    class MyFileInfo : public Check::FileInfo {
    public:
        using Check::FileInfo::FileInfo;
        /** function arguments that data are unconditionally read */
        std::list<CTU::FileInfo::UnsafeUsage> unsafeUsage;

        /** Convert data into xml string */
        std::string toString() const override
        {
            return CTU::toString(unsafeUsage);
        }
    };
}",1,lib/checkuninitvar.cpp,<namespace>10,1707,<namespace>10,,,37
141733920988,NAMESPACE_BLOCK,<empty>,,lib/checkuninitvar.h,lib/checkuninitvar.h:<global>,,<global>,,,1
141733920989,NAMESPACE_BLOCK,<empty>,,lib/checkunusedfunctions.cpp,lib/checkunusedfunctions.cpp:<global>,,<global>,,,1
141733920990,NAMESPACE_BLOCK,"namespace {
    struct Location {
        Location() : lineNumber(0) {}
        Location(std::string f, const int l) : fileName(std::move(f)), lineNumber(l) {}
        std::string fileName;
        int lineNumber;
    };
}",1,lib/checkunusedfunctions.cpp,<namespace>5,438,<namespace>5,,,12
141733920991,NAMESPACE_BLOCK,<empty>,,lib/checkunusedfunctions.h,lib/checkunusedfunctions.h:<global>,,<global>,,,1
141733920992,NAMESPACE_BLOCK,<empty>,,lib/checkunusedvar.cpp,lib/checkunusedvar.cpp:<global>,,<global>,,,1
141733920993,NAMESPACE_BLOCK,"namespace {
    CheckUnusedVar instance;
}",1,lib/checkunusedvar.cpp,<namespace>0,43,<namespace>0,,,1
141733920994,NAMESPACE_BLOCK,<empty>,,lib/checkunusedvar.h,lib/checkunusedvar.h:<global>,,<global>,,,1
141733920995,NAMESPACE_BLOCK,<empty>,,lib/checkvaarg.cpp,lib/checkvaarg.cpp:<global>,,<global>,,,1
141733920996,NAMESPACE_BLOCK,"namespace {
    CheckVaarg instance;
}",1,lib/checkvaarg.cpp,<namespace>0,36,<namespace>0,,,1
141733920997,NAMESPACE_BLOCK,<empty>,,lib/checkvaarg.h,lib/checkvaarg.h:<global>,,<global>,,,1
141733920998,NAMESPACE_BLOCK,<empty>,,lib/clangimport.cpp,lib/clangimport.cpp:<global>,,<global>,,,1
141733920999,NAMESPACE_BLOCK,"namespace clangimport {
    struct Data {
        struct Decl {
            explicit Decl(Scope *scope) : scope(scope) {}
            Decl(Token *def, Variable *var) : def(def), var(var) {}
            Decl(Token *def, Function *function) : def(def), function(function) {}
            Decl(Token *def, Enumerator *enumerator) : def(def), enumerator(enumerator) {}
            void ref(Token *tok) const {
                if (enumerator)
                    tok->enumerator(enumerator);
                if (function)
                    tok->function(function);
                if (var) {
                    tok->variable(var);
                    tok->varId(var->declarationId());
                }
            }
            Token* def{};
            Enumerator* enumerator{};
            Function* function{};
            Scope* scope{};
            Variable* var{};
        };

        const Settings *mSettings = nullptr;
        SymbolDatabase *mSymbolDatabase = nullptr;

        int enumVal...",1,lib/clangimport.cpp,clangimport,206,clangimport,,,143
141733921000,NAMESPACE_BLOCK,<empty>,,lib/clangimport.h,lib/clangimport.h:<global>,,<global>,,,1
141733921001,NAMESPACE_BLOCK,<empty>,,lib/color.cpp,lib/color.cpp:<global>,,<global>,,,1
141733921002,NAMESPACE_BLOCK,<empty>,,lib/color.h,lib/color.h:<global>,,<global>,,,1
141733921003,NAMESPACE_BLOCK,<empty>,,lib/config.h,lib/config.h:<global>,,<global>,,,1
141733921004,NAMESPACE_BLOCK,<empty>,,lib/cppcheck.cpp,lib/cppcheck.cpp:<global>,,<global>,,,1
141733921005,NAMESPACE_BLOCK,"namespace {
    class FilesDeleter {
    public:
        FilesDeleter() = default;
        ~FilesDeleter() {
            for (const std::string& fileName: mFilenames)
                std::remove(fileName.c_str());
        }
        void addFile(const std::string& fileName) {
            mFilenames.push_back(fileName);
        }
    private:
        std::vector<std::string> mFilenames;
    };
}",1,lib/cppcheck.cpp,<namespace>1,287,<namespace>1,,,12
141733921006,NAMESPACE_BLOCK,<empty>,,lib/cppcheck.h,lib/cppcheck.h:<global>,,<global>,,,1
141733921007,NAMESPACE_BLOCK,<empty>,,lib/ctu.cpp,lib/ctu.cpp:<global>,,<global>,,,1
141733921008,NAMESPACE_BLOCK,<empty>,,lib/ctu.h,lib/ctu.h:<global>,,<global>,,,1
141733921009,NAMESPACE_BLOCK,<empty>,,lib/errorlogger.cpp,lib/errorlogger.cpp:<global>,,<global>,,,1
141733921010,NAMESPACE_BLOCK,<empty>,,lib/errorlogger.h,lib/errorlogger.h:<global>,,<global>,,,1
141733921011,NAMESPACE_BLOCK,<empty>,,lib/errortypes.cpp,lib/errortypes.cpp:<global>,,<global>,,,1
141733921012,NAMESPACE_BLOCK,<empty>,,lib/errortypes.h,lib/errortypes.h:<global>,,<global>,,,1
141733921013,NAMESPACE_BLOCK,<empty>,,lib/filesettings.h,lib/filesettings.h:<global>,,<global>,,,1
141733921014,NAMESPACE_BLOCK,<empty>,,lib/findtoken.cpp,lib/findtoken.cpp:<global>,,<global>,,,1
141733921015,NAMESPACE_BLOCK,"namespace internal {
    bool findTokensSkipDeadCodeImpl(const Library& library,
                                    Token* start,
                                    const Token* end,
                                    const std::function<bool(const Token*)>& pred,
                                    const std::function<bool(Token*)>& found,
                                    const std::function<std::vector<MathLib::bigint>(const Token*)>& evaluate,
                                    bool skipUnevaluated)
    {
        return ::findTokensSkipDeadCodeImpl(library, start, end, pred, found, evaluate, skipUnevaluated);
    }

    bool findTokensSkipDeadCodeImpl(const Library& library,
                                    const Token* start,
                                    const Token* end,
                                    const std::function<bool(const Token*)>& pred,
                                    const std::function<bool(const Token*)>& found,
                          ...",1,lib/findtoken.cpp,internal,123,internal,,,3
141733921016,NAMESPACE_BLOCK,<empty>,,lib/findtoken.h,lib/findtoken.h:<global>,,<global>,,,1
141733921017,NAMESPACE_BLOCK,<empty>,,lib/forwardanalyzer.cpp,lib/forwardanalyzer.cpp:<global>,,<global>,,,1
141733921018,NAMESPACE_BLOCK,"namespace {
    struct ForwardTraversal {
        enum class Progress : std::uint8_t { Continue, Break, Skip };
        ForwardTraversal(const ValuePtr<Analyzer>& analyzer, const TokenList& tokenList, ErrorLogger& errorLogger, const Settings& settings)
            : analyzer(analyzer), tokenList(tokenList), errorLogger(errorLogger), settings(settings)
        {}
        ValuePtr<Analyzer> analyzer;
        const TokenList& tokenList;
        ErrorLogger& errorLogger;
        const Settings& settings;
        Analyzer::Action actions;
        bool analyzeOnly{};
        bool analyzeTerminate{};
        Analyzer::Terminate terminate = Analyzer::Terminate::None;
        std::vector<Token*> loopEnds;
        int branchCount = 0;

        Progress Break(Analyzer::Terminate t = Analyzer::Terminate::None) {
            if ((!analyzeOnly || analyzeTerminate) && t != Analyzer::Terminate::None)
                terminate = t;
            return Progress::Break;
        }

        struct Branch...",1,lib/forwardanalyzer.cpp,<namespace>0,47,<namespace>0,,,1
141733921019,NAMESPACE_BLOCK,<empty>,,lib/forwardanalyzer.h,lib/forwardanalyzer.h:<global>,,<global>,,,1
141733921020,NAMESPACE_BLOCK,<empty>,,lib/fwdanalysis.cpp,lib/fwdanalysis.cpp:<global>,,<global>,,,1
141733921021,NAMESPACE_BLOCK,<empty>,,lib/fwdanalysis.h,lib/fwdanalysis.h:<global>,,<global>,,,1
141733921022,NAMESPACE_BLOCK,<empty>,,lib/importproject.cpp,lib/importproject.cpp:<global>,,<global>,,,1
141733921023,NAMESPACE_BLOCK,"namespace {
    struct ProjectConfiguration {
        explicit ProjectConfiguration(const tinyxml2::XMLElement *cfg) {
            const char *a = cfg->Attribute(""Include"");
            if (a)
                name = a;
            for (const tinyxml2::XMLElement *e = cfg->FirstChildElement(); e; e = e->NextSiblingElement()) {
                const char * const text = e->GetText();
                if (!text)
                    continue;
                const char * ename = e->Name();
                if (std::strcmp(ename,""Configuration"")==0)
                    configuration = text;
                else if (std::strcmp(ename,""Platform"")==0) {
                    platformStr = text;
                    if (platformStr == ""Win32"")
                        platform = Win32;
                    else if (platformStr == ""x64"")
                        platform = x64;
                    else
                        platform = Unknown;
                }
            }
        }
        std::s...",1,lib/importproject.cpp,<namespace>5,483,<namespace>5,,,12
141733921024,NAMESPACE_BLOCK,<empty>,,lib/importproject.h,lib/importproject.h:<global>,,<global>,,,1
141733921025,NAMESPACE_BLOCK,<empty>,,lib/infer.cpp,lib/infer.cpp:<global>,,<global>,,,1
141733921026,NAMESPACE_BLOCK,"namespace {
    struct Interval {
        std::vector<MathLib::bigint> minvalue, maxvalue;
        std::vector<const ValueFlow::Value*> minRef, maxRef;

        void setMinValue(MathLib::bigint x, const ValueFlow::Value* ref = nullptr)
        {
            minvalue = {x};
            if (ref)
                minRef = {ref};
        }

        void setMaxValue(MathLib::bigint x, const ValueFlow::Value* ref = nullptr)
        {
            maxvalue = {x};
            if (ref)
                maxRef = {ref};
        }

        bool isLessThan(MathLib::bigint x, std::vector<const ValueFlow::Value*>* ref = nullptr) const
        {
            if (!this->maxvalue.empty() && this->maxvalue.front() < x) {
                if (ref)
                    *ref = maxRef;
                return true;
            }
            return false;
        }

        bool isGreaterThan(MathLib::bigint x, std::vector<const ValueFlow::Value*>* ref = nullptr) const
        {
            if (!this->minvalue.em...",1,lib/infer.cpp,<namespace>1,51,<namespace>1,,,2
141733921027,NAMESPACE_BLOCK,"namespace {
    struct IntegralInferModel : InferModel {
        bool match(const ValueFlow::Value& value) const override {
            return value.isIntValue();
        }
        ValueFlow::Value yield(MathLib::bigint value) const override
        {
            ValueFlow::Value result(value);
            result.valueType = ValueFlow::Value::ValueType::INT;
            result.setKnown();
            return result;
        }
    };
}",1,lib/infer.cpp,<namespace>4,392,<namespace>4,,,11
141733921028,NAMESPACE_BLOCK,<empty>,,lib/infer.h,lib/infer.h:<global>,,<global>,,,1
141733921029,NAMESPACE_BLOCK,<empty>,,lib/json.h,lib/json.h:<global>,,<global>,,,1
141733921030,NAMESPACE_BLOCK,<empty>,,lib/keywords.cpp,lib/keywords.cpp:<global>,,<global>,,,1
141733921031,NAMESPACE_BLOCK,<empty>,,lib/keywords.h,lib/keywords.h:<global>,,<global>,,,1
141733921032,NAMESPACE_BLOCK,<empty>,,lib/library.cpp,lib/library.cpp:<global>,,<global>,,,1
141733921033,NAMESPACE_BLOCK,<empty>,,lib/library.h,lib/library.h:<global>,,<global>,,,1
141733921034,NAMESPACE_BLOCK,<empty>,,lib/matchcompiler.h,lib/matchcompiler.h:<global>,,<global>,,,1
141733921035,NAMESPACE_BLOCK,<empty>,,lib/mathlib.cpp,lib/mathlib.cpp:<global>,,<global>,,,1
141733921036,NAMESPACE_BLOCK,<empty>,,lib/mathlib.h,lib/mathlib.h:<global>,,<global>,,,1
141733921037,NAMESPACE_BLOCK,<empty>,,lib/path.cpp,lib/path.cpp:<global>,,<global>,,,1
141733921038,NAMESPACE_BLOCK,<empty>,,lib/path.h,lib/path.h:<global>,,<global>,,,1
141733921039,NAMESPACE_BLOCK,<empty>,,lib/pathanalysis.cpp,lib/pathanalysis.cpp:<global>,,<global>,,,1
141733921040,NAMESPACE_BLOCK,<empty>,,lib/pathanalysis.h,lib/pathanalysis.h:<global>,,<global>,,,1
141733921041,NAMESPACE_BLOCK,<empty>,,lib/pathmatch.cpp,lib/pathmatch.cpp:<global>,,<global>,,,1
141733921042,NAMESPACE_BLOCK,<empty>,,lib/pathmatch.h,lib/pathmatch.h:<global>,,<global>,,,1
141733921043,NAMESPACE_BLOCK,<empty>,,lib/platform.cpp,lib/platform.cpp:<global>,,<global>,,,1
141733921044,NAMESPACE_BLOCK,<empty>,,lib/platform.h,lib/platform.h:<global>,,<global>,,,1
141733921045,NAMESPACE_BLOCK,<empty>,,lib/precompiled.h,lib/precompiled.h:<global>,,<global>,,,1
141733921046,NAMESPACE_BLOCK,<empty>,,lib/preprocessor.cpp,lib/preprocessor.cpp:<global>,,<global>,,,1
141733921047,NAMESPACE_BLOCK,"namespace {
    struct BadInlineSuppression {
        BadInlineSuppression(std::string file, const int line, std::string msg) : file(std::move(file)), line(line), errmsg(std::move(msg)) {}
        std::string file;
        int line;
        std::string errmsg;
    };
}",1,lib/preprocessor.cpp,<namespace>1,75,<namespace>1,,,9
