115964119938,METHOD_PARAMETER_IN,,const Settings& settings,117,,BY_VALUE,3,false,987,settings,,,3,,Settings&
115964119939,METHOD_PARAMETER_IN,,ErrorLogger &errorLogger,143,,BY_VALUE,4,false,987,errorLogger,,,4,,ErrorLogger&
115964119940,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1012,this,,,0,,CheckBufferOverrun*
115964119941,METHOD_PARAMETER_IN,,"const std::map<std::string, std::list<const CTU::FileInfo::CallBase *>> &callsMap",47,,BY_VALUE,1,false,1012,callsMap,,,1,,"std.map<std.string,std.list<constCTU.FileInfo.CallBase*>>&"
115964119942,METHOD_PARAMETER_IN,,const CTU::FileInfo::UnsafeUsage &unsafeUsage,130,,BY_VALUE,2,false,1012,unsafeUsage,,,2,,CTU.FileInfo.UnsafeUsage&
115964119943,METHOD_PARAMETER_IN,,int type,47,,BY_VALUE,3,false,1013,type,,,3,,int
115964119944,METHOD_PARAMETER_IN,,ErrorLogger &errorLogger,57,,BY_VALUE,4,false,1013,errorLogger,,,4,,ErrorLogger&
115964119945,METHOD_PARAMETER_IN,,int maxCtuDepth,83,,BY_VALUE,5,false,1013,maxCtuDepth,,,5,,int
115964119946,METHOD_PARAMETER_IN,,const std::string& file0,100,,BY_VALUE,6,false,1013,file0,,,6,,std.string&
115964119947,METHOD_PARAMETER_IN,,const ValueFlow::Value& vidx,38,,BY_VALUE,1,false,1108,vidx,,,1,,ValueFlow.Value&
115964119948,METHOD_PARAMETER_IN,,const ValueFlow::Value& vidx,79,,BY_VALUE,1,false,1113,vidx,,,1,,ValueFlow.Value&
115964119949,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1056,this,,,0,,CheckBufferOverrun*
115964119950,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1128,this,,,0,,CheckBufferOverrun*
115964119951,METHOD_PARAMETER_IN,,const Token *tok,43,,BY_VALUE,1,false,1128,tok,,,1,,Token*
115964119952,METHOD_PARAMETER_IN,,const ValueFlow::Value *v,61,,BY_VALUE,2,false,1128,v,,,2,,ValueFlow.Value*
115964119953,METHOD_PARAMETER_IN,,bool known,88,,BY_VALUE,3,false,1128,known,,,3,,bool
115964119954,METHOD_PARAMETER_IN,,const Token* tok,24,,BY_VALUE,1,false,1149,tok,,,1,,Token*
115964119955,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1165,this,,,0,,CheckBufferOverrun*
115964119956,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1195,this,,,0,,CheckBufferOverrun*
115964119957,METHOD_PARAMETER_IN,,const Token* tok,49,,BY_VALUE,1,false,1195,tok,,,1,,Token*
115964119958,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1204,this,,,0,,CheckBufferOverrun*
115964119959,METHOD_PARAMETER_IN,,const Token* tok,60,,BY_VALUE,1,false,1204,tok,,,1,,Token*
115964119960,METHOD_PARAMETER_IN,,const ValueFlow::Value* value,78,,BY_VALUE,2,false,1204,value,,,2,,ValueFlow.Value*
115964119961,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1213,this,,,0,,CheckBufferOverrun*
115964119962,METHOD_PARAMETER_IN,,const Tokenizer &tokenizer,36,,BY_VALUE,1,false,1213,tokenizer,,,1,,Tokenizer&
115964119963,METHOD_PARAMETER_IN,,ErrorLogger *errorLogger,64,,BY_VALUE,2,false,1213,errorLogger,,,2,,ErrorLogger*
115964119964,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1226,this,,,0,,CheckBufferOverrun*
115964119965,METHOD_PARAMETER_IN,,ErrorLogger *errorLogger,43,,BY_VALUE,1,false,1226,errorLogger,,,1,,ErrorLogger*
115964119966,METHOD_PARAMETER_IN,,const Settings *settings,69,,BY_VALUE,2,false,1226,settings,,,2,,Settings*
115964119967,METHOD_PARAMETER_IN,,FunctionType type,41,,BY_VALUE,1,false,60,type,,,1,,FunctionType
115964119968,METHOD_PARAMETER_IN,,const Variable &var,34,,BY_VALUE,1,false,81,var,,,1,,Variable&
115964119969,METHOD_PARAMETER_IN,,FunctionType type,55,,BY_VALUE,2,false,81,type,,,2,,FunctionType
115964119970,METHOD_PARAMETER_IN,,const Type::BaseInfo& baseInfo,80,,BY_VALUE,1,false,105,baseInfo,,,1,,Type.BaseInfo&
115964119971,METHOD_PARAMETER_IN,,const Type *type,27,,BY_VALUE,1,false,101,type,,,1,,Type*
115964119972,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,115,this,,,0,,CheckClass*
115964119973,METHOD_PARAMETER_IN,,const Tokenizer *tokenizer,24,,BY_VALUE,1,false,115,tokenizer,,,1,,Tokenizer*
115964119974,METHOD_PARAMETER_IN,,const Settings *settings,52,,BY_VALUE,2,false,115,settings,,,2,,Settings*
115964119975,METHOD_PARAMETER_IN,,ErrorLogger *errorLogger,78,,BY_VALUE,3,false,115,errorLogger,,,3,,ErrorLogger*
115964119976,METHOD_PARAMETER_IN,,const Variable& var,92,,BY_VALUE,1,false,143,var,,,1,,Variable&
115964119977,METHOD_PARAMETER_IN,,const Scope& unionScope,122,,BY_VALUE,1,false,140,unionScope,,,1,,Scope&
115964119978,METHOD_PARAMETER_IN,,const Scope* nestedScope,103,,BY_VALUE,1,false,178,nestedScope,,,1,,Scope*
115964119979,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,124,this,,,0,,CheckClass*
115964119980,METHOD_PARAMETER_IN,,const Function& func,111,,BY_VALUE,1,false,349,func,,,1,,Function&
115964119981,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,335,this,,,0,,CheckClass*
115964119982,METHOD_PARAMETER_IN,,const Scope *scope,32,,BY_VALUE,1,false,380,scope,,,1,,Scope*
115964119983,METHOD_PARAMETER_IN,,bool *unknown,52,,BY_VALUE,2,false,380,unknown,,,2,,bool*
115964119984,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,404,this,,,0,,CheckClass*
115964119985,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,536,this,,,0,,CheckClass*
115964119986,METHOD_PARAMETER_IN,,const Token *tok,50,,BY_VALUE,1,false,536,tok,,,1,,Token*
115964119987,METHOD_PARAMETER_IN,,const std::string& varname,68,,BY_VALUE,2,false,536,varname,,,2,,std.string&
115964119988,METHOD_PARAMETER_IN,,const Scope *scope,41,,BY_VALUE,1,false,542,scope,,,1,,Scope*
115964119989,METHOD_PARAMETER_IN,,const char function[],61,,BY_VALUE,2,false,542,function,,,2,,char[]
115964119990,METHOD_PARAMETER_IN,,bool isdefault,84,,BY_VALUE,3,false,542,isdefault,,,3,,bool
115964119991,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,562,this,,,0,,CheckClass*
115964119992,METHOD_PARAMETER_IN,,const Scope *scope,41,,BY_VALUE,1,false,562,scope,,,1,,Scope*
115964119993,METHOD_PARAMETER_IN,,bool isdefault,61,,BY_VALUE,2,false,562,isdefault,,,2,,bool
115964119994,METHOD_PARAMETER_IN,,const Token *alloc,77,,BY_VALUE,3,false,562,alloc,,,3,,Token*
115964119995,METHOD_PARAMETER_IN,,bool inconclusive,97,,BY_VALUE,4,false,562,inconclusive,,,4,,bool
115964119996,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,567,this,,,0,,CheckClass*
115964119997,METHOD_PARAMETER_IN,,const Scope *scope,36,,BY_VALUE,1,false,567,scope,,,1,,Scope*
115964119998,METHOD_PARAMETER_IN,,bool isdefault,56,,BY_VALUE,2,false,567,isdefault,,,2,,bool
115964119999,METHOD_PARAMETER_IN,,const Token *alloc,72,,BY_VALUE,3,false,567,alloc,,,3,,Token*
115964120000,METHOD_PARAMETER_IN,,bool inconclusive,92,,BY_VALUE,4,false,567,inconclusive,,,4,,bool
115964120001,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,572,this,,,0,,CheckClass*
115964120002,METHOD_PARAMETER_IN,,const Scope *scope,36,,BY_VALUE,1,false,572,scope,,,1,,Scope*
115964120003,METHOD_PARAMETER_IN,,bool isdefault,56,,BY_VALUE,2,false,572,isdefault,,,2,,bool
115964120004,METHOD_PARAMETER_IN,,const Token *alloc,72,,BY_VALUE,3,false,572,alloc,,,3,,Token*
115964120005,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,577,this,,,0,,CheckClass*
115964120006,METHOD_PARAMETER_IN,,const Scope *scope,29,,BY_VALUE,1,false,577,scope,,,1,,Scope*
115964120007,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,601,this,,,0,,CheckClass*
115964120008,METHOD_PARAMETER_IN,,const Scope *scope,29,,BY_VALUE,1,false,601,scope,,,1,,Scope*
115964120009,METHOD_PARAMETER_IN,,const Variable& var,100,,BY_VALUE,1,false,632,var,,,1,,Variable&
115964120010,METHOD_PARAMETER_IN,,const Scope *scope,35,,BY_VALUE,1,false,630,scope,,,1,,Scope*
115964120011,METHOD_PARAMETER_IN,,std::vector<const Variable *>& varList,55,,BY_VALUE,2,false,630,varList,,,2,,std.vector<constVariable*>&
115964120012,METHOD_PARAMETER_IN,,const Variable* var,82,,BY_VALUE,1,false,652,var,,,1,,Variable*
115964120013,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,646,this,,,0,,CheckClass*
115964120014,METHOD_PARAMETER_IN,,const Scope *scope,60,,BY_VALUE,1,false,646,scope,,,1,,Scope*
115964120015,METHOD_PARAMETER_IN,,const Usage& usage,72,,BY_VALUE,1,false,660,usage,,,1,,CheckClass.Usage&
115964120016,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,658,this,,,0,,CheckClass*
115964120017,METHOD_PARAMETER_IN,,std::vector<Usage> &usageList,28,,BY_VALUE,1,false,658,usageList,,,1,,std.vector<Usage>&
115964120018,METHOD_PARAMETER_IN,,int varid,66,,BY_VALUE,2,false,658,varid,,,2,,int
115964120019,METHOD_PARAMETER_IN,,const Usage& usage,73,,BY_VALUE,1,false,673,usage,,,1,,CheckClass.Usage&
115964120020,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,667,this,,,0,,CheckClass*
115964120021,METHOD_PARAMETER_IN,,std::vector<Usage> &usageList,28,,BY_VALUE,1,false,667,usageList,,,1,,std.vector<Usage>&
115964120022,METHOD_PARAMETER_IN,,const Token* vartok,59,,BY_VALUE,2,false,667,vartok,,,2,,Token*
115964120023,METHOD_PARAMETER_IN,,const Usage& usage,72,,BY_VALUE,1,false,683,usage,,,1,,CheckClass.Usage&
115964120024,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,681,this,,,0,,CheckClass*
115964120025,METHOD_PARAMETER_IN,,std::vector<Usage> &usageList,26,,BY_VALUE,1,false,681,usageList,,,1,,std.vector<Usage>&
115964120026,METHOD_PARAMETER_IN,,int varid,64,,BY_VALUE,2,false,681,varid,,,2,,int
115964120027,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,690,this,,,0,,CheckClass*
115964120028,METHOD_PARAMETER_IN,,std::vector<Usage> &usageList,31,,BY_VALUE,1,false,690,usageList,,,1,,std.vector<Usage>&
115964120029,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,696,this,,,0,,CheckClass*
115964120030,METHOD_PARAMETER_IN,,std::vector<Usage>& usageList,48,,BY_VALUE,1,false,696,usageList,,,1,,std.vector<Usage>&
115964120031,METHOD_PARAMETER_IN,,const Scope* scope,79,,BY_VALUE,2,false,696,scope,,,2,,Scope*
115964120032,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,712,this,,,0,,CheckClass*
115964120033,METHOD_PARAMETER_IN,,std::vector<Usage> &usageList,30,,BY_VALUE,1,false,712,usageList,,,1,,std.vector<Usage>&
115964120034,METHOD_PARAMETER_IN,,const Function& func,77,,BY_VALUE,1,false,730,func,,,1,,Function&
115964120035,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,720,this,,,0,,CheckClass*
115964120036,METHOD_PARAMETER_IN,,const Token *tok,47,,BY_VALUE,1,false,720,tok,,,1,,Token*
115964120037,METHOD_PARAMETER_IN,,const Scope *scope,65,,BY_VALUE,2,false,720,scope,,,2,,Scope*
115964120038,METHOD_PARAMETER_IN,,const Variable& var,81,,BY_VALUE,1,false,843,var,,,1,,Variable&
115964120039,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,747,this,,,0,,CheckClass*
115964120040,METHOD_PARAMETER_IN,,const Function &func,36,,BY_VALUE,1,false,747,func,,,1,,Function&
115964120041,METHOD_PARAMETER_IN,,std::list<const Function *> &callstack,58,,BY_VALUE,2,false,747,callstack,,,2,,std.list<constFunction*>&
115964120042,METHOD_PARAMETER_IN,,const Scope *scope,98,,BY_VALUE,3,false,747,scope,,,3,,Scope*
115964120043,METHOD_PARAMETER_IN,,std::vector<Usage> &usage,118,,BY_VALUE,4,false,747,usage,,,4,,std.vector<Usage>&
115964120044,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1081,this,,,0,,CheckClass*
115964120045,METHOD_PARAMETER_IN,,const Token *tok,37,,BY_VALUE,1,false,1081,tok,,,1,,Token*
115964120046,METHOD_PARAMETER_IN,,const std::string &classname,55,,BY_VALUE,2,false,1081,classname,,,2,,std.string&
115964120047,METHOD_PARAMETER_IN,,bool isStruct,85,,BY_VALUE,3,false,1081,isStruct,,,3,,bool
115964120048,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1089,this,,,0,,CheckClass*
115964120049,METHOD_PARAMETER_IN,,const Token *tok,45,,BY_VALUE,1,false,1089,tok,,,1,,Token*
115964120050,METHOD_PARAMETER_IN,,const std::string &classname,63,,BY_VALUE,2,false,1089,classname,,,2,,std.string&
115964120051,METHOD_PARAMETER_IN,,bool isStruct,93,,BY_VALUE,3,false,1089,isStruct,,,3,,bool
115964120052,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1096,this,,,0,,CheckClass*
115964120053,METHOD_PARAMETER_IN,,const Token *tok,33,,BY_VALUE,1,false,1096,tok,,,1,,Token*
115964120054,METHOD_PARAMETER_IN,,bool isprivate,51,,BY_VALUE,2,false,1096,isprivate,,,2,,bool
115964120055,METHOD_PARAMETER_IN,,FunctionType functionType,67,,BY_VALUE,3,false,1096,functionType,,,3,,FunctionType
115964120056,METHOD_PARAMETER_IN,,const std::string &classname,94,,BY_VALUE,4,false,1096,classname,,,4,,std.string&
115964120057,METHOD_PARAMETER_IN,,const std::string &varname,124,,BY_VALUE,5,false,1096,varname,,,5,,std.string&
115964120058,METHOD_PARAMETER_IN,,bool derived,152,,BY_VALUE,6,false,1096,derived,,,6,,bool
115964120059,METHOD_PARAMETER_IN,,bool inconclusive,166,,BY_VALUE,7,false,1096,inconclusive,,,7,,bool
115964120060,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1111,this,,,0,,CheckClass*
115964120061,METHOD_PARAMETER_IN,,const Token *tok,33,,BY_VALUE,1,false,1111,tok,,,1,,Token*
115964120062,METHOD_PARAMETER_IN,,const std::string &classname,51,,BY_VALUE,2,false,1111,classname,,,2,,std.string&
115964120063,METHOD_PARAMETER_IN,,const std::string &varname,81,,BY_VALUE,3,false,1111,varname,,,3,,std.string&
115964120064,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1119,this,,,0,,CheckClass*
115964120065,METHOD_PARAMETER_IN,,const Token *tok,41,,BY_VALUE,1,false,1119,tok,,,1,,Token*
115964120066,METHOD_PARAMETER_IN,,FunctionType functionType,59,,BY_VALUE,2,false,1119,functionType,,,2,,FunctionType
115964120067,METHOD_PARAMETER_IN,,const std::string& classname,86,,BY_VALUE,3,false,1119,classname,,,3,,std.string&
115964120068,METHOD_PARAMETER_IN,,const std::string& varname,116,,BY_VALUE,4,false,1119,varname,,,4,,std.string&
115964120069,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1129,this,,,0,,CheckClass*
115964120070,METHOD_PARAMETER_IN,,const Token *tok,37,,BY_VALUE,1,false,1129,tok,,,1,,Token*
115964120071,METHOD_PARAMETER_IN,,const std::string &classname,55,,BY_VALUE,2,false,1129,classname,,,2,,std.string&
115964120072,METHOD_PARAMETER_IN,,const std::string &varname,85,,BY_VALUE,3,false,1129,varname,,,3,,std.string&
115964120073,METHOD_PARAMETER_IN,,bool inconclusive,113,,BY_VALUE,4,false,1129,inconclusive,,,4,,bool
115964120074,METHOD_PARAMETER_IN,,const Token *rhs,31,,BY_VALUE,1,false,1180,rhs,,,1,,Token*
115964120075,METHOD_PARAMETER_IN,,const Token *tok2,31,,BY_VALUE,1,false,1190,tok2,,,1,,Token*
115964120076,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1138,this,,,0,,CheckClass*
115964120077,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1218,this,,,0,,CheckClass*
115964120078,METHOD_PARAMETER_IN,,const Token* tok,44,,BY_VALUE,1,false,1218,tok,,,1,,Token*
115964120079,METHOD_PARAMETER_IN,,const std::string& varname,62,,BY_VALUE,2,false,1218,varname,,,2,,std.string&
115964120080,METHOD_PARAMETER_IN,,const Function *privfunc,32,,BY_VALUE,1,false,1230,privfunc,,,1,,Function*
115964120081,METHOD_PARAMETER_IN,,const Scope* scope,58,,BY_VALUE,2,false,1230,scope,,,2,,Scope*
115964120082,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1279,this,,,0,,CheckClass*
115964120083,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1335,this,,,0,,CheckClass*
115964120084,METHOD_PARAMETER_IN,,const Token *tok,45,,BY_VALUE,1,false,1335,tok,,,1,,Token*
115964120085,METHOD_PARAMETER_IN,,const std::string &classname,63,,BY_VALUE,2,false,1335,classname,,,2,,std.string&
115964120086,METHOD_PARAMETER_IN,,const std::string &funcname,93,,BY_VALUE,3,false,1335,funcname,,,3,,std.string&
115964120087,METHOD_PARAMETER_IN,,const Scope* scope,36,,BY_VALUE,1,false,1344,scope,,,1,,Scope*
115964120088,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1354,this,,,0,,CheckClass*
115964120089,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1451,this,,,0,,CheckClass*
115964120090,METHOD_PARAMETER_IN,,const Scope *start,34,,BY_VALUE,1,false,1451,start,,,1,,Scope*
115964120091,METHOD_PARAMETER_IN,,const Token *tok,54,,BY_VALUE,2,false,1451,tok,,,2,,Token*
115964120092,METHOD_PARAMETER_IN,,const Scope *type,72,,BY_VALUE,3,false,1451,type,,,3,,Scope*
115964120093,METHOD_PARAMETER_IN,,bool allocation,91,,BY_VALUE,4,false,1451,allocation,,,4,,bool
115964120094,METHOD_PARAMETER_IN,,std::set<const Scope *> parsedTypes,108,,BY_VALUE,5,false,1451,parsedTypes,,,5,,std.set<constScope*>
115964120095,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1517,this,,,0,,CheckClass*
115964120096,METHOD_PARAMETER_IN,,const Token* tok,39,,BY_VALUE,1,false,1517,tok,,,1,,Token*
115964120097,METHOD_PARAMETER_IN,,const std::string &memfunc,57,,BY_VALUE,2,false,1517,memfunc,,,2,,std.string&
115964120098,METHOD_PARAMETER_IN,,const Token* classTok,85,,BY_VALUE,3,false,1517,classTok,,,3,,Token*
115964120099,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1527,this,,,0,,CheckClass*
115964120100,METHOD_PARAMETER_IN,,const Token* tok,37,,BY_VALUE,1,false,1527,tok,,,1,,Token*
115964120101,METHOD_PARAMETER_IN,,const std::string &memfunc,55,,BY_VALUE,2,false,1527,memfunc,,,2,,std.string&
115964120102,METHOD_PARAMETER_IN,,const Token* classTok,83,,BY_VALUE,3,false,1527,classTok,,,3,,Token*
115964120103,METHOD_PARAMETER_IN,,const std::string &classname,106,,BY_VALUE,4,false,1527,classname,,,4,,std.string&
115964120104,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1538,this,,,0,,CheckClass*
115964120105,METHOD_PARAMETER_IN,,const Token *tok,30,,BY_VALUE,1,false,1538,tok,,,1,,Token*
115964120106,METHOD_PARAMETER_IN,,const std::string &memfunc,48,,BY_VALUE,2,false,1538,memfunc,,,2,,std.string&
115964120107,METHOD_PARAMETER_IN,,const std::string &classname,76,,BY_VALUE,3,false,1538,classname,,,3,,std.string&
115964120108,METHOD_PARAMETER_IN,,const std::string &type,106,,BY_VALUE,4,false,1538,type,,,4,,std.string&
115964120109,METHOD_PARAMETER_IN,,bool isContainer,131,,BY_VALUE,5,false,1538,isContainer,,,5,,bool
115964120110,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1550,this,,,0,,CheckClass*
115964120111,METHOD_PARAMETER_IN,,const Token *tok,39,,BY_VALUE,1,false,1550,tok,,,1,,Token*
115964120112,METHOD_PARAMETER_IN,,const std::string &memfunc,57,,BY_VALUE,2,false,1550,memfunc,,,2,,std.string&
115964120113,METHOD_PARAMETER_IN,,const std::string &type,85,,BY_VALUE,3,false,1550,type,,,3,,std.string&
115964120114,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1557,this,,,0,,CheckClass*
115964120115,METHOD_PARAMETER_IN,,const Token *tok,35,,BY_VALUE,1,false,1557,tok,,,1,,Token*
115964120116,METHOD_PARAMETER_IN,,const std::string &type,53,,BY_VALUE,2,false,1557,type,,,2,,std.string&
115964120117,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1572,this,,,0,,CheckClass*
115964120118,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1591,this,,,0,,CheckClass*
115964120119,METHOD_PARAMETER_IN,,const Scope *scope,37,,BY_VALUE,1,false,1591,scope,,,1,,Scope*
115964120120,METHOD_PARAMETER_IN,,const Function *func,57,,BY_VALUE,2,false,1591,func,,,2,,Function*
115964120121,METHOD_PARAMETER_IN,,const Token *tok,79,,BY_VALUE,3,false,1591,tok,,,3,,Token*
115964120122,METHOD_PARAMETER_IN,,const Token *last,97,,BY_VALUE,4,false,1591,last,,,4,,Token*
115964120123,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1597,this,,,0,,CheckClass*
115964120124,METHOD_PARAMETER_IN,,const Scope *scope,37,,BY_VALUE,1,false,1597,scope,,,1,,Scope*
115964120125,METHOD_PARAMETER_IN,,const Function *func,57,,BY_VALUE,2,false,1597,func,,,2,,Function*
115964120126,METHOD_PARAMETER_IN,,const Token *tok,79,,BY_VALUE,3,false,1597,tok,,,3,,Token*
115964120127,METHOD_PARAMETER_IN,,const Token *last,97,,BY_VALUE,4,false,1597,last,,,4,,Token*
115964120128,METHOD_PARAMETER_IN,,std::set<const Function*>& analyzedFunctions,116,,BY_VALUE,5,false,1597,analyzedFunctions,,,5,,std.set<constFunction*>&
115964120129,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1683,this,,,0,,CheckClass*
115964120130,METHOD_PARAMETER_IN,,const Token *tok,44,,BY_VALUE,1,false,1683,tok,,,1,,Token*
115964120131,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1688,this,,,0,,CheckClass*
115964120132,METHOD_PARAMETER_IN,,const Token *tok,59,,BY_VALUE,1,false,1688,tok,,,1,,Token*
115964120133,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1693,this,,,0,,CheckClass*
115964120134,METHOD_PARAMETER_IN,,const Token *tok,56,,BY_VALUE,1,false,1693,tok,,,1,,Token*
115964120135,METHOD_PARAMETER_IN,,bool error,74,,BY_VALUE,2,false,1693,error,,,2,,bool
115964120136,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1716,this,,,0,,CheckClass*
115964120137,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1757,this,,,0,,CheckClass*
115964120138,METHOD_PARAMETER_IN,,const Function *func,41,,BY_VALUE,1,false,1757,func,,,1,,Function*
115964120139,METHOD_PARAMETER_IN,,const Scope* scope,63,,BY_VALUE,2,false,1757,scope,,,2,,Scope*
115964120140,METHOD_PARAMETER_IN,,const Token *ifStatementScopeStart,83,,BY_VALUE,3,false,1757,ifStatementScopeStart,,,3,,Token*
115964120141,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1767,this,,,0,,CheckClass*
115964120142,METHOD_PARAMETER_IN,,const Function *func,32,,BY_VALUE,1,false,1767,func,,,1,,Function*
115964120143,METHOD_PARAMETER_IN,,const Scope* scope,54,,BY_VALUE,2,false,1767,scope,,,2,,Scope*
115964120144,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1772,this,,,0,,CheckClass*
115964120145,METHOD_PARAMETER_IN,,const Function *func,32,,BY_VALUE,1,false,1772,func,,,1,,Function*
115964120146,METHOD_PARAMETER_IN,,const Scope* scope,54,,BY_VALUE,2,false,1772,scope,,,2,,Scope*
115964120147,METHOD_PARAMETER_IN,,const Token *start,74,,BY_VALUE,3,false,1772,start,,,3,,Token*
115964120148,METHOD_PARAMETER_IN,,const Token *end,94,,BY_VALUE,4,false,1772,end,,,4,,Token*
115964120149,METHOD_PARAMETER_IN,,const Token* tok,27,,BY_VALUE,1,false,1804,tok,,,1,,Token*
115964120150,METHOD_PARAMETER_IN,,const Token* tok,28,,BY_VALUE,1,false,1809,tok,,,1,,Token*
115964120151,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1818,this,,,0,,CheckClass*
115964120152,METHOD_PARAMETER_IN,,const Token *tok,41,,BY_VALUE,1,false,1818,tok,,,1,,Token*
115964120153,METHOD_PARAMETER_IN,,const Token *rhs,59,,BY_VALUE,2,false,1818,rhs,,,2,,Token*
115964120154,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1847,this,,,0,,CheckClass*
115964120155,METHOD_PARAMETER_IN,,const Token *tok,46,,BY_VALUE,1,false,1847,tok,,,1,,Token*
115964120156,METHOD_PARAMETER_IN,,const Token *rhs,64,,BY_VALUE,2,false,1847,rhs,,,2,,Token*
115964120157,METHOD_PARAMETER_IN,,const Token *tok2,27,,BY_VALUE,1,false,1874,tok2,,,1,,Token*
115964120158,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1863,this,,,0,,CheckClass*
115964120159,METHOD_PARAMETER_IN,,const Function *func,32,,BY_VALUE,1,false,1863,func,,,1,,Function*
115964120160,METHOD_PARAMETER_IN,,const Token *rhs,54,,BY_VALUE,2,false,1863,rhs,,,2,,Token*
115964120161,METHOD_PARAMETER_IN,,const Token *&out_ifStatementScopeStart,72,,BY_VALUE,3,false,1863,out_ifStatementScopeStart,,,3,,Token*&
115964120162,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1897,this,,,0,,CheckClass*
115964120163,METHOD_PARAMETER_IN,,const Token *tok,40,,BY_VALUE,1,false,1897,tok,,,1,,Token*
115964120164,METHOD_PARAMETER_IN,,const Function& func,98,,BY_VALUE,1,false,1930,func,,,1,,Function&
115964120165,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,1909,this,,,0,,CheckClass*
115964120166,METHOD_PARAMETER_IN,,this,1,,BY_VALUE,0,false,2044,this,,,0,,CheckClass*
115964120167,METHOD_PARAMETER_IN,,const Token *tok,41,,BY_VALUE,1,false,2044,tok,,,1,,Token*
115964120168,METHOD_PARAMETER_IN,,const std::string &Base,59,,BY_VALUE,2,false,2044,Base,,,2,,std.string&
115964120169,METHOD_PARAMETER_IN,,const std::string &Derived,84,,BY_VALUE,3,false,2044,Derived,,,3,,std.string&
115964120170,METHOD_PARAMETER_IN,,bool inconclusive,112,,BY_VALUE,4,false,2044,inconclusive,,,4,,bool
