124554052243,METHOD_REF,40,,showInformation,1,,1533,MainWindow.showInformation:void(bool),,,40,,MainWindow.showInformation:void(bool)
124554052244,METHOD_REF,41,,checkAll,1,,1538,MainWindow.checkAll:void(),,,41,,MainWindow.checkAll:void()
124554052245,METHOD_REF,42,,uncheckAll,1,,1543,MainWindow.uncheckAll:void(),,,42,,MainWindow.uncheckAll:void()
124554052246,METHOD_REF,43,,closeEvent,1,,1548,MainWindow.closeEvent:void(QCloseEvent*),,,43,,MainWindow.closeEvent:void(QCloseEvent*)
124554052247,METHOD_REF,44,,toggleAllChecked,1,,1577,MainWindow.toggleAllChecked:void(bool),,,44,,MainWindow.toggleAllChecked:void(bool)
124554052248,METHOD_REF,45,,about,1,,1593,MainWindow.about:void(),,,45,,MainWindow.about:void()
124554052249,METHOD_REF,46,,showLicense,1,,1609,MainWindow.showLicense:void(),,,46,,MainWindow.showLicense:void()
124554052250,METHOD_REF,47,,showAuthors,1,,1616,MainWindow.showAuthors:void(),,,47,,MainWindow.showAuthors:void()
124554052251,METHOD_REF,48,,performSelectedFilesCheck,1,,1623,MainWindow.performSelectedFilesCheck:void(QStringList&),,,48,,MainWindow.performSelectedFilesCheck:void(QStringList&)
124554052252,METHOD_REF,49,,save,1,,1628,MainWindow.save:void(),,,49,,MainWindow.save:void()
124554052253,METHOD_REF,50,,complianceReport,1,,1666,MainWindow.complianceReport:void(),,,50,,MainWindow.complianceReport:void()
124554052254,METHOD_REF,51,,resultsAdded,1,,1688,MainWindow.resultsAdded:void(),,,51,,MainWindow.resultsAdded:void()
124554052255,METHOD_REF,52,,toggleMainToolBar,1,,1691,MainWindow.toggleMainToolBar:void(),,,52,,MainWindow.toggleMainToolBar:void()
124554052256,METHOD_REF,53,,toggleViewToolBar,1,,1696,MainWindow.toggleViewToolBar:void(),,,53,,MainWindow.toggleViewToolBar:void()
124554052257,METHOD_REF,54,,toggleFilterToolBar,1,,1701,MainWindow.toggleFilterToolBar:void(),,,54,,MainWindow.toggleFilterToolBar:void()
124554052258,METHOD_REF,55,,formatAndSetTitle,1,,1707,MainWindow.formatAndSetTitle:void(QString&),,,55,,MainWindow.formatAndSetTitle:void(QString&)
124554052259,METHOD_REF,56,,setLanguage,1,,1727,MainWindow.setLanguage:void(QString&),,,56,,MainWindow.setLanguage:void(QString&)
124554052260,METHOD_REF,57,,aboutToShowViewMenu,1,,1745,MainWindow.aboutToShowViewMenu:void(),,,57,,MainWindow.aboutToShowViewMenu:void()
124554052261,METHOD_REF,58,,stopAnalysis,1,,1752,MainWindow.stopAnalysis:void(),,,58,,MainWindow.stopAnalysis:void()
124554052262,METHOD_REF,59,,openHelpContents,1,,1763,MainWindow.openHelpContents:void(),,,59,,MainWindow.openHelpContents:void()
124554052263,METHOD_REF,60,,openOnlineHelp,1,,1768,MainWindow.openOnlineHelp:void(),,,60,,MainWindow.openOnlineHelp:void()
124554052264,METHOD_REF,61,,openProjectFile,1,,1774,MainWindow.openProjectFile:void(),,,61,,MainWindow.openProjectFile:void()
124554052265,METHOD_REF,62,,showScratchpad,1,,1791,MainWindow.showScratchpad:void(),,,62,,MainWindow.showScratchpad:void()
124554052266,METHOD_REF,63,,loadProjectFile,1,,1802,MainWindow.loadProjectFile:void(QString&),,,63,,MainWindow.loadProjectFile:void(QString&)
124554052267,METHOD_REF,64,,getLastResults,1,,1819,MainWindow.getLastResults<const>:QString(),,,64,,MainWindow.getLastResults<const>:QString()
124554052268,METHOD_REF,65,,loadLastResults,1,,1826,MainWindow.loadLastResults:bool(),,,65,,MainWindow.loadLastResults:bool()
124554052269,METHOD_REF,66,,analyzeProject,1,,1841,"MainWindow.analyzeProject:void(ProjectFile*,QStringList&,bool,bool)",,,66,,"MainWindow.analyzeProject:void(ProjectFile*,QStringList&,bool,bool)"
124554052270,METHOD_REF,67,,newProjectFile,1,,1979,MainWindow.newProjectFile:void(),,,67,,MainWindow.newProjectFile:void()
124554052271,METHOD_REF,68,,closeProjectFile,1,,2014,MainWindow.closeProjectFile:void(),,,68,,MainWindow.closeProjectFile:void()
124554052272,METHOD_REF,69,,editProjectFile,1,,2024,MainWindow.editProjectFile:void(),,,69,,MainWindow.editProjectFile:void()
124554052273,METHOD_REF,70,,showStatistics,1,,2043,MainWindow.showStatistics:void(),,,70,,MainWindow.showStatistics:void()
124554052274,METHOD_REF,71,,showLibraryEditor,1,,2057,MainWindow.showLibraryEditor:void(),,,71,,MainWindow.showLibraryEditor:void()
124554052275,METHOD_REF,72,,filterResults,1,,2063,MainWindow.filterResults:void(),,,72,,MainWindow.filterResults:void()
124554052276,METHOD_REF,73,,enableProjectActions,1,,2068,MainWindow.enableProjectActions:void(bool),,,73,,MainWindow.enableProjectActions:void(bool)
124554052277,METHOD_REF,74,,enableProjectOpenActions,1,,2076,MainWindow.enableProjectOpenActions:void(bool),,,74,,MainWindow.enableProjectOpenActions:void(bool)
124554052278,METHOD_REF,75,,openRecentProject,1,,2082,MainWindow.openRecentProject:void(),,,75,,MainWindow.openRecentProject:void()
124554052279,METHOD_REF,76,,updateMRUMenuItems,1,,2115,MainWindow.updateMRUMenuItems:void(),,,76,,MainWindow.updateMRUMenuItems:void()
124554052280,METHOD_REF,77,,addProjectMRU,1,,2150,MainWindow.addProjectMRU:void(QString&),,,77,,MainWindow.addProjectMRU:void(QString&)
124554052281,METHOD_REF,78,,removeProjectMRU,1,,2162,MainWindow.removeProjectMRU:void(QString&),,,78,,MainWindow.removeProjectMRU:void(QString&)
124554052282,METHOD_REF,79,,selectPlatform,1,,2171,MainWindow.selectPlatform:void(),,,79,,MainWindow.selectPlatform:void()
124554052283,METHOD_REF,80,,suppressIds,1,,2180,MainWindow.suppressIds:void(QStringList),,,80,,MainWindow.suppressIds:void(QStringList)
124554052284,METHOD_REF,81,,getVersion,1,,2206,getVersion:int(QString&),,,81,,getVersion:int(QString&)
124554052285,METHOD_REF,82,,replyFinished,1,,2233,MainWindow.replyFinished:void(QNetworkReply*),,,82,,MainWindow.replyFinished:void(QNetworkReply*)
124554052286,METHOD_REF,83,,hideInformation,1,,2270,MainWindow.hideInformation:void(),,,83,,MainWindow.hideInformation:void()
124554052287,METHOD_REF,84,,isCppcheckPremium,1,,2278,MainWindow.isCppcheckPremium<const>:bool(),,,84,,MainWindow.isCppcheckPremium<const>:bool()
124554052288,METHOD_REF,85,,changeReportType,1,,2282,MainWindow.changeReportType:void(),,,85,,MainWindow.changeReportType:void()
124554052289,METHOD_REF,2,,NewSuppressionDialog,1,,36,NewSuppressionDialog.NewSuppressionDialog:ANY(QWidget*),,,2,,NewSuppressionDialog.NewSuppressionDialog:ANY(QWidget*)
124554052290,METHOD_REF,3,,~NewSuppressionDialog,1,,60,NewSuppressionDialog.~NewSuppressionDialog:ANY(),,,3,,NewSuppressionDialog.~NewSuppressionDialog:ANY()
124554052291,METHOD_REF,4,,getSuppression,1,,65,NewSuppressionDialog.getSuppression<const>:SuppressionList.Suppression(),,,4,,NewSuppressionDialog.getSuppression<const>:SuppressionList.Suppression()
124554052292,METHOD_REF,5,,setSuppression,1,,78,NewSuppressionDialog.setSuppression:void(SuppressionList.Suppression&),,,5,,NewSuppressionDialog.setSuppression:void(SuppressionList.Suppression&)
124554052293,METHOD_REF,1,,Platforms,1,,21,Platforms.Platforms:ANY(QObject*),,,1,,Platforms.Platforms:ANY(QObject*)
124554052294,METHOD_REF,2,,add,1,,27,"Platforms.add:void(QString&,Platform.Type)",,,2,,"Platforms.add:void(QString&,Platform.Type)"
124554052295,METHOD_REF,3,,init,1,,36,Platforms.init:void(),,,3,,Platforms.init:void()
124554052296,METHOD_REF,4,,getCount,1,,46,Platforms.getCount<const>:int(),,,4,,Platforms.getCount<const>:int()
124554052297,METHOD_REF,5,,get,1,,51,Platforms.get:PlatformData&(Platform.Type),,,5,,Platforms.get:PlatformData&(Platform.Type)
124554052298,METHOD_REF,1,,PrintableReport,1,,26,PrintableReport.PrintableReport:ANY(),,,1,,PrintableReport.PrintableReport:ANY()
124554052299,METHOD_REF,2,,create,1,,30,PrintableReport.create:bool(),,,2,,PrintableReport.create:bool()
124554052300,METHOD_REF,3,,writeHeader,1,,35,PrintableReport.writeHeader:void(),,,3,,PrintableReport.writeHeader:void()
124554052301,METHOD_REF,4,,writeFooter,1,,40,PrintableReport.writeFooter:void(),,,4,,PrintableReport.writeFooter:void()
124554052302,METHOD_REF,5,,writeError,1,,45,PrintableReport.writeError:void(ErrorItem&),,,5,,PrintableReport.writeError:void(ErrorItem&)
124554052303,METHOD_REF,6,,getFormattedReportText,1,,55,PrintableReport.getFormattedReportText<const>:ANY(),,,6,,PrintableReport.getFormattedReportText<const>:ANY()
124554052304,METHOD_REF,2,,ProjectFile,1,,44,ProjectFile.ProjectFile:ANY(QObject*),,,2,,ProjectFile.ProjectFile:ANY(QObject*)
124554052305,METHOD_REF,3,,ProjectFile,1,,50,"ProjectFile.ProjectFile:ANY(QString,QObject*)",,,3,,"ProjectFile.ProjectFile:ANY(QString,QObject*)"
124554052306,METHOD_REF,4,,clear,1,,58,ProjectFile.clear:void(),,,4,,ProjectFile.clear:void()
124554052307,METHOD_REF,5,,read,1,,96,ProjectFile.read:bool(QString&),,,5,,ProjectFile.read:bool(QString&)
124554052308,METHOD_REF,6,,readRootPath,1,,265,ProjectFile.readRootPath:void(QXmlStreamReader&),,,6,,ProjectFile.readRootPath:void(QXmlStreamReader&)
124554052309,METHOD_REF,7,,readBuildDir,1,,273,ProjectFile.readBuildDir:void(QXmlStreamReader&),,,7,,ProjectFile.readBuildDir:void(QXmlStreamReader&)
124554052310,METHOD_REF,8,,readImportProject,1,,299,ProjectFile.readImportProject:void(QXmlStreamReader&),,,8,,ProjectFile.readImportProject:void(QXmlStreamReader&)
124554052311,METHOD_REF,9,,readBool,1,,325,ProjectFile.readBool:bool(QXmlStreamReader&),,,9,,ProjectFile.readBool:bool(QXmlStreamReader&)
124554052312,METHOD_REF,10,,readInt,1,,351,"ProjectFile.readInt:int(QXmlStreamReader&,int)",,,10,,"ProjectFile.readInt:int(QXmlStreamReader&,int)"
124554052313,METHOD_REF,11,,readString,1,,377,ProjectFile.readString:QString(QXmlStreamReader&),,,11,,ProjectFile.readString:QString(QXmlStreamReader&)
124554052314,METHOD_REF,12,,readIncludeDirs,1,,403,ProjectFile.readIncludeDirs:void(QXmlStreamReader&),,,12,,ProjectFile.readIncludeDirs:void(QXmlStreamReader&)
124554052315,METHOD_REF,13,,readDefines,1,,440,ProjectFile.readDefines:void(QXmlStreamReader&),,,13,,ProjectFile.readDefines:void(QXmlStreamReader&)
124554052316,METHOD_REF,14,,readCheckPaths,1,,476,ProjectFile.readCheckPaths:void(QXmlStreamReader&),,,14,,ProjectFile.readCheckPaths:void(QXmlStreamReader&)
124554052317,METHOD_REF,15,,readExcludes,1,,513,ProjectFile.readExcludes:void(QXmlStreamReader&),,,15,,ProjectFile.readExcludes:void(QXmlStreamReader&)
124554052318,METHOD_REF,16,,readVsConfigurations,1,,558,ProjectFile.readVsConfigurations:void(QXmlStreamReader&),,,16,,ProjectFile.readVsConfigurations:void(QXmlStreamReader&)
124554052319,METHOD_REF,17,,readPlatform,1,,595,ProjectFile.readPlatform:void(QXmlStreamReader&),,,17,,ProjectFile.readPlatform:void(QXmlStreamReader&)
124554052320,METHOD_REF,18,,readSuppressions,1,,621,ProjectFile.readSuppressions:void(QXmlStreamReader&),,,18,,ProjectFile.readSuppressions:void(QXmlStreamReader&)
124554052321,METHOD_REF,19,,readTagWarnings,1,,667,"ProjectFile.readTagWarnings:void(QXmlStreamReader&,QString&)",,,19,,"ProjectFile.readTagWarnings:void(QXmlStreamReader&,QString&)"
124554052322,METHOD_REF,20,,readStringList,1,,701,"ProjectFile.readStringList:void(QStringList&,QXmlStreamReader&,char[])",,,20,,"ProjectFile.readStringList:void(QStringList&,QXmlStreamReader&,char[])"
124554052323,METHOD_REF,21,,setIncludes,1,,738,ProjectFile.setIncludes:void(QStringList&),,,21,,ProjectFile.setIncludes:void(QStringList&)
124554052324,METHOD_REF,22,,setDefines,1,,743,ProjectFile.setDefines:void(QStringList&),,,22,,ProjectFile.setDefines:void(QStringList&)
124554052325,METHOD_REF,23,,setUndefines,1,,748,ProjectFile.setUndefines:void(QStringList&),,,23,,ProjectFile.setUndefines:void(QStringList&)
124554052326,METHOD_REF,24,,setCheckPaths,1,,753,ProjectFile.setCheckPaths:void(QStringList&),,,24,,ProjectFile.setCheckPaths:void(QStringList&)
124554052327,METHOD_REF,25,,setExcludedPaths,1,,758,ProjectFile.setExcludedPaths:void(QStringList&),,,25,,ProjectFile.setExcludedPaths:void(QStringList&)
124554052328,METHOD_REF,26,,setLibraries,1,,763,ProjectFile.setLibraries:void(QStringList&),,,26,,ProjectFile.setLibraries:void(QStringList&)
124554052329,METHOD_REF,27,,setPlatform,1,,768,ProjectFile.setPlatform:void(QString&),,,27,,ProjectFile.setPlatform:void(QString&)
124554052330,METHOD_REF,28,,getCheckingSuppressions,1,,773,ProjectFile.getCheckingSuppressions<const>:QList<SuppressionList.Suppression>(),,,28,,ProjectFile.getCheckingSuppressions<const>:QList<SuppressionList.Suppression>()
124554052331,METHOD_REF,29,,setSuppressions,1,,788,ProjectFile.setSuppressions:void(QList<SuppressionList.Suppression>&),,,29,,ProjectFile.setSuppressions:void(QList<SuppressionList.Suppression>&)
124554052332,METHOD_REF,30,,addSuppression,1,,793,ProjectFile.addSuppression:void(SuppressionList.Suppression&),,,30,,ProjectFile.addSuppression:void(SuppressionList.Suppression&)
124554052333,METHOD_REF,31,,setAddons,1,,798,ProjectFile.setAddons:void(QStringList&),,,31,,ProjectFile.setAddons:void(QStringList&)
124554052334,METHOD_REF,32,,setVSConfigurations,1,,803,ProjectFile.setVSConfigurations:void(QStringList&),,,32,,ProjectFile.setVSConfigurations:void(QStringList&)
124554052335,METHOD_REF,33,,setCheckLevel,1,,808,ProjectFile.setCheckLevel:void(ProjectFile.CheckLevel),,,33,,ProjectFile.setCheckLevel:void(ProjectFile.CheckLevel)
124554052336,METHOD_REF,34,,setWarningTags,1,,813,"ProjectFile.setWarningTags:void(std.size_t,QString&)",,,34,,"ProjectFile.setWarningTags:void(std.size_t,QString&)"
124554052337,METHOD_REF,35,,getWarningTags,1,,821,ProjectFile.getWarningTags<const>:QString(std.size_t),,,35,,ProjectFile.getWarningTags<const>:QString(std.size_t)
124554052338,METHOD_REF,36,,write,1,,827,ProjectFile.write:bool(QString&),,,36,,ProjectFile.write:bool(QString&)
124554052339,METHOD_REF,37,,writeStringList,1,,1064,"ProjectFile.writeStringList:void(QXmlStreamWriter&,QStringList&,char[],char[])",,,37,,"ProjectFile.writeStringList:void(QXmlStreamWriter&,QStringList&,char[],char[])"
124554052340,METHOD_REF,38,,fromNativeSeparators,1,,1078,ProjectFile.fromNativeSeparators:QStringList(QStringList&),,,38,,ProjectFile.fromNativeSeparators:QStringList(QStringList&)
124554052341,METHOD_REF,39,,getAddonsAndTools,1,,1086,ProjectFile.getAddonsAndTools<const>:QStringList(),,,39,,ProjectFile.getAddonsAndTools<const>:QStringList()
124554052342,METHOD_REF,40,,loadFromXml,1,,1096,ProjectFile.SafeChecks.loadFromXml:void(QXmlStreamReader&),,,40,,ProjectFile.SafeChecks.loadFromXml:void(QXmlStreamReader&)
124554052343,METHOD_REF,41,,saveToXml,1,,1136,ProjectFile.SafeChecks.saveToXml<const>:void(QXmlStreamWriter&),,,41,,ProjectFile.SafeChecks.saveToXml<const>:void(QXmlStreamWriter&)
124554052344,METHOD_REF,42,,getAddonFilePath,1,,1160,"ProjectFile.getAddonFilePath:QString(QString,QString&)",,,42,,"ProjectFile.getAddonFilePath:QString(QString,QString&)"
124554052345,METHOD_REF,1,,browseBuildDir,68,,230,ProjectFileDialog.browseBuildDir:void(),,,1,,void
124554052346,METHOD_REF,1,,clearImportProject,72,,231,ProjectFileDialog.clearImportProject:void(),,,1,,void
124554052347,METHOD_REF,1,,browseImportProject,73,,232,ProjectFileDialog.browseImportProject:void(),,,1,,void
124554052348,METHOD_REF,1,,editCheckPath,67,,234,ProjectFileDialog.editCheckPath:void(),,,1,,void
124554052349,METHOD_REF,1,,removeCheckPath,69,,235,ProjectFileDialog.removeCheckPath:void(),,,1,,void
124554052350,METHOD_REF,1,,editIncludeDir,65,,237,ProjectFileDialog.editIncludeDir:void(),,,1,,void
124554052351,METHOD_REF,1,,removeIncludeDir,67,,238,ProjectFileDialog.removeIncludeDir:void(),,,1,,void
124554052352,METHOD_REF,1,,editExcludePath,68,,241,ProjectFileDialog.editExcludePath:void(),,,1,,void
124554052353,METHOD_REF,1,,removeExcludePath,70,,242,ProjectFileDialog.removeExcludePath:void(),,,1,,void
124554052354,METHOD_REF,1,,moveIncludePathUp,63,,243,ProjectFileDialog.moveIncludePathUp:void(),,,1,,void
124554052355,METHOD_REF,1,,moveIncludePathDown,65,,244,ProjectFileDialog.moveIncludePathDown:void(),,,1,,void
124554052356,METHOD_REF,1,,addSuppression,68,,245,ProjectFileDialog.addSuppression:void(),,,1,,void
124554052357,METHOD_REF,1,,removeSuppression,71,,246,ProjectFileDialog.removeSuppression:void(),,,1,,void
124554052358,METHOD_REF,1,,editSuppression,73,,247,ProjectFileDialog.editSuppression:void(QModelIndex&),,,1,,void(constQModelIndex&)
124554052359,METHOD_REF,1,,browseMisraFile,69,,248,ProjectFileDialog.browseMisraFile:void(),,,1,,void
124554052360,METHOD_REF,1,,checkAllVSConfigs,64,,249,ProjectFileDialog.checkAllVSConfigs:void(),,,1,,void
124554052361,METHOD_REF,3,,gui/projectfiledialog.cpp:<global>.ProjectFileDialog.getSuppressionIndex<const>.<lambda>0:bool(SuppressionList.Suppression&),74,,948,gui/projectfiledialog.cpp:<global>.ProjectFileDialog.getSuppressionIndex<const>.<lambda>0:bool(SuppressionList.Suppression&),,,3,,gui/projectfiledialog.cpp:<global>.ProjectFileDialog.getSuppressionIndex<const>.<lambda>0:bool(SuppressionList.Suppression&)
124554052362,METHOD_REF,15,,getPaths,1,,71,getPaths:QStringList(QListWidget*),,,15,,getPaths:QStringList(QListWidget*)
124554052363,METHOD_REF,18,,getProjectConfigs,1,,92,ProjectFileDialog.getProjectConfigs:QStringList(QString&),,,18,,ProjectFileDialog.getProjectConfigs:QStringList(QString&)
124554052364,METHOD_REF,19,,ProjectFileDialog,1,,106,"ProjectFileDialog.ProjectFileDialog:ANY(ProjectFile*,bool,QWidget*)",,,19,,"ProjectFileDialog.ProjectFileDialog:ANY(ProjectFile*,bool,QWidget*)"
124554052365,METHOD_REF,20,,~ProjectFileDialog,1,,253,ProjectFileDialog.~ProjectFileDialog:ANY(),,,20,,ProjectFileDialog.~ProjectFileDialog:ANY()
124554052366,METHOD_REF,21,,loadSettings,1,,259,ProjectFileDialog.loadSettings:void(),,,21,,ProjectFileDialog.loadSettings:void()
124554052367,METHOD_REF,22,,saveSettings,1,,266,ProjectFileDialog.saveSettings<const>:void(),,,22,,ProjectFileDialog.saveSettings<const>:void()
124554052368,METHOD_REF,23,,updateAddonCheckBox,1,,273,"updateAddonCheckBox:void(QCheckBox*,ProjectFile*,QString&,QString&)",,,23,,"updateAddonCheckBox:void(QCheckBox*,ProjectFile*,QString&,QString&)"
124554052369,METHOD_REF,24,,checkAllVSConfigs,1,,283,ProjectFileDialog.checkAllVSConfigs:void(),,,24,,ProjectFileDialog.checkAllVSConfigs:void()
124554052370,METHOD_REF,25,,loadFromProjectFile,1,,294,ProjectFileDialog.loadFromProjectFile:void(ProjectFile*),,,25,,ProjectFileDialog.loadFromProjectFile:void(ProjectFile*)
124554052371,METHOD_REF,26,,saveToProjectFile,1,,454,ProjectFileDialog.saveToProjectFile<const>:void(ProjectFile*),,,26,,ProjectFileDialog.saveToProjectFile<const>:void(ProjectFile*)
124554052372,METHOD_REF,27,,ok,1,,541,ProjectFileDialog.ok:void(),,,27,,ProjectFileDialog.ok:void()
124554052373,METHOD_REF,28,,getExistingDirectory,1,,548,"ProjectFileDialog.getExistingDirectory:QString(QString&,bool)",,,28,,"ProjectFileDialog.getExistingDirectory:QString(QString&,bool)"
124554052374,METHOD_REF,29,,browseBuildDir,1,,573,ProjectFileDialog.browseBuildDir:void(),,,29,,ProjectFileDialog.browseBuildDir:void()
124554052375,METHOD_REF,30,,updatePathsAndDefines,1,,580,ProjectFileDialog.updatePathsAndDefines:void(),,,30,,ProjectFileDialog.updatePathsAndDefines:void()
124554052376,METHOD_REF,31,,clearImportProject,1,,603,ProjectFileDialog.clearImportProject:void(),,,31,,ProjectFileDialog.clearImportProject:void()
124554052377,METHOD_REF,32,,browseImportProject,1,,609,ProjectFileDialog.browseImportProject:void(),,,32,,ProjectFileDialog.browseImportProject:void()
124554052378,METHOD_REF,33,,getProjectConfigurations,1,,631,ProjectFileDialog.getProjectConfigurations<const>:QStringList(),,,33,,ProjectFileDialog.getProjectConfigurations<const>:QStringList()
124554052379,METHOD_REF,34,,setProjectConfigurations,1,,642,ProjectFileDialog.setProjectConfigurations:void(QStringList&),,,34,,ProjectFileDialog.setProjectConfigurations:void(QStringList&)
124554052380,METHOD_REF,35,,getImportProject,1,,653,ProjectFileDialog.getImportProject<const>:QString(),,,35,,ProjectFileDialog.getImportProject<const>:QString()
124554052381,METHOD_REF,36,,addIncludeDir,1,,658,ProjectFileDialog.addIncludeDir:void(QString&),,,36,,ProjectFileDialog.addIncludeDir:void(QString&)
124554052382,METHOD_REF,37,,addCheckPath,1,,669,ProjectFileDialog.addCheckPath:void(QString&),,,37,,ProjectFileDialog.addCheckPath:void(QString&)
124554052383,METHOD_REF,38,,addExcludePath,1,,680,ProjectFileDialog.addExcludePath:void(QString&),,,38,,ProjectFileDialog.addExcludePath:void(QString&)
124554052384,METHOD_REF,39,,getRootPath,1,,691,ProjectFileDialog.getRootPath<const>:QString(),,,39,,ProjectFileDialog.getRootPath<const>:QString()
124554052385,METHOD_REF,40,,getBuildDir,1,,699,ProjectFileDialog.getBuildDir<const>:QString(),,,40,,ProjectFileDialog.getBuildDir<const>:QString()
124554052386,METHOD_REF,41,,getIncludePaths,1,,704,ProjectFileDialog.getIncludePaths<const>:QStringList(),,,41,,ProjectFileDialog.getIncludePaths<const>:QStringList()
124554052387,METHOD_REF,42,,getDefines,1,,709,ProjectFileDialog.getDefines<const>:QStringList(),,,42,,ProjectFileDialog.getDefines<const>:QStringList()
124554052388,METHOD_REF,43,,getUndefines,1,,718,ProjectFileDialog.getUndefines<const>:QStringList(),,,43,,ProjectFileDialog.getUndefines<const>:QStringList()
124554052389,METHOD_REF,44,,getCheckPaths,1,,730,ProjectFileDialog.getCheckPaths<const>:QStringList(),,,44,,ProjectFileDialog.getCheckPaths<const>:QStringList()
124554052390,METHOD_REF,45,,getExcludedPaths,1,,735,ProjectFileDialog.getExcludedPaths<const>:QStringList(),,,45,,ProjectFileDialog.getExcludedPaths<const>:QStringList()
124554052391,METHOD_REF,46,,getLibraries,1,,740,ProjectFileDialog.getLibraries<const>:QStringList(),,,46,,ProjectFileDialog.getLibraries<const>:QStringList()
124554052392,METHOD_REF,47,,setRootPath,1,,751,ProjectFileDialog.setRootPath:void(QString&),,,47,,ProjectFileDialog.setRootPath:void(QString&)
124554052393,METHOD_REF,48,,setBuildDir,1,,756,ProjectFileDialog.setBuildDir:void(QString&),,,48,,ProjectFileDialog.setBuildDir:void(QString&)
124554052394,METHOD_REF,49,,setImportProject,1,,761,ProjectFileDialog.setImportProject:void(QString&),,,49,,ProjectFileDialog.setImportProject:void(QString&)
124554052395,METHOD_REF,50,,setIncludepaths,1,,766,ProjectFileDialog.setIncludepaths:void(QStringList&),,,50,,ProjectFileDialog.setIncludepaths:void(QStringList&)
124554052396,METHOD_REF,51,,setDefines,1,,773,ProjectFileDialog.setDefines:void(QStringList&),,,51,,ProjectFileDialog.setDefines:void(QStringList&)
124554052397,METHOD_REF,52,,setUndefines,1,,778,ProjectFileDialog.setUndefines:void(QStringList&),,,52,,ProjectFileDialog.setUndefines:void(QStringList&)
124554052398,METHOD_REF,53,,setCheckPaths,1,,783,ProjectFileDialog.setCheckPaths:void(QStringList&),,,53,,ProjectFileDialog.setCheckPaths:void(QStringList&)
124554052399,METHOD_REF,54,,setExcludedPaths,1,,790,ProjectFileDialog.setExcludedPaths:void(QStringList&),,,54,,ProjectFileDialog.setExcludedPaths:void(QStringList&)
124554052400,METHOD_REF,55,,setLibraries,1,,797,ProjectFileDialog.setLibraries:void(QStringList&),,,55,,ProjectFileDialog.setLibraries:void(QStringList&)
124554052401,METHOD_REF,56,,addSingleSuppression,1,,805,ProjectFileDialog.addSingleSuppression:void(SuppressionList.Suppression&),,,56,,ProjectFileDialog.addSingleSuppression:void(SuppressionList.Suppression&)
124554052402,METHOD_REF,57,,setSuppressions,1,,811,ProjectFileDialog.setSuppressions:void(QList<SuppressionList.Suppression>&),,,57,,ProjectFileDialog.setSuppressions:void(QList<SuppressionList.Suppression>&)
124554052403,METHOD_REF,58,,addCheckPath,1,,822,ProjectFileDialog.addCheckPath:void(),,,58,,ProjectFileDialog.addCheckPath:void()
124554052404,METHOD_REF,59,,editCheckPath,1,,829,ProjectFileDialog.editCheckPath:void(),,,59,,ProjectFileDialog.editCheckPath:void()
124554052405,METHOD_REF,60,,removeCheckPath,1,,835,ProjectFileDialog.removeCheckPath:void(),,,60,,ProjectFileDialog.removeCheckPath:void()
124554052406,METHOD_REF,61,,addIncludeDir,1,,842,ProjectFileDialog.addIncludeDir:void(),,,61,,ProjectFileDialog.addIncludeDir:void()
124554052407,METHOD_REF,62,,removeIncludeDir,1,,849,ProjectFileDialog.removeIncludeDir:void(),,,62,,ProjectFileDialog.removeIncludeDir:void()
124554052408,METHOD_REF,63,,editIncludeDir,1,,856,ProjectFileDialog.editIncludeDir:void(),,,63,,ProjectFileDialog.editIncludeDir:void()
124554052409,METHOD_REF,64,,addExcludePath,1,,862,ProjectFileDialog.addExcludePath:void(),,,64,,ProjectFileDialog.addExcludePath:void()
124554052410,METHOD_REF,65,,addExcludeFile,1,,867,ProjectFileDialog.addExcludeFile:void(),,,65,,ProjectFileDialog.addExcludeFile:void()
124554052411,METHOD_REF,66,,editExcludePath,1,,877,ProjectFileDialog.editExcludePath:void(),,,66,,ProjectFileDialog.editExcludePath:void()
124554052412,METHOD_REF,67,,removeExcludePath,1,,883,ProjectFileDialog.removeExcludePath:void(),,,67,,ProjectFileDialog.removeExcludePath:void()
124554052413,METHOD_REF,68,,moveIncludePathUp,1,,890,ProjectFileDialog.moveIncludePathUp:void(),,,68,,ProjectFileDialog.moveIncludePathUp:void()
124554052414,METHOD_REF,69,,moveIncludePathDown,1,,899,ProjectFileDialog.moveIncludePathDown:void(),,,69,,ProjectFileDialog.moveIncludePathDown:void()
124554052415,METHOD_REF,70,,addSuppression,1,,909,ProjectFileDialog.addSuppression:void(),,,70,,ProjectFileDialog.addSuppression:void()
124554052416,METHOD_REF,71,,removeSuppression,1,,917,ProjectFileDialog.removeSuppression:void(),,,71,,ProjectFileDialog.removeSuppression:void()
124554052417,METHOD_REF,72,,editSuppression,1,,930,ProjectFileDialog.editSuppression:void(QModelIndex&),,,72,,ProjectFileDialog.editSuppression:void(QModelIndex&)
124554052418,METHOD_REF,73,,getSuppressionIndex,1,,945,ProjectFileDialog.getSuppressionIndex<const>:int(QString&),,,73,,ProjectFileDialog.getSuppressionIndex<const>:int(QString&)
124554052419,METHOD_REF,74,,browseMisraFile,1,,954,ProjectFileDialog.browseMisraFile:void(),,,74,,ProjectFileDialog.browseMisraFile:void()
124554052420,METHOD_REF,1,,Report,1,,25,Report.Report:ANY(QString),,,1,,Report.Report:ANY(QString)
124554052421,METHOD_REF,2,,~Report,1,,29,Report.~Report:ANY(),,,2,,Report.~Report:ANY()
